19 Apr 1997,1997-04-19
"tuesday, 5 june, 1990",1990-06-05
"24, sep 1972",1972-09-24
"DECEMBER 11, 1985",1985-12-11
01 JUL 2004,2004-07-01
04/05/77,1977-05-04
"25 Aug, 1998",1998-08-25
december 25 1998,1998-12-25
01/05/88,1988-05-01
April 19 2009,2009-04-19
9 Apr 1997,1997-04-09
"11 MAY, 2010",2010-05-11
"Saturday, 11 December, 1971",1971-12-11
28 feb 1981,1981-02-28
8 11 04,2004-11-08
"28 april, 1981",1981-04-28
16 jun 1990,1990-06-16
"13, aug 2010",2010-08-13
"22 jun, 2017",2017-06-22
31 AUG 2005,2005-08-31
"4 JUL, 1983",1983-07-04
"AUGUST 26, 2008",2008-08-26
"01, Jul 1979",1979-07-01
03-Nov-1978,1978-11-03
"23, feb 2015",2015-02-23
02.09.92,1992-09-02
30-AUG-1973,1973-08-30
February 25 1976,1976-02-25
JANUARY 18 1991,1991-01-18
august 18 1979,1979-08-18
21-Jul-1993,1993-07-21
20 mar 2001,2001-03-20
"DECEMBER 12, 1996",1996-12-12
02 APR 1981,1981-04-02
5 May 2001,2001-05-05
21/01/70,1970-01-21
26-Oct-2014,2014-10-26
14/01/80,1980-01-14
22 AUG 1983,1983-08-22
16 09 81,1981-09-16
3 jul 1990,1990-07-03
"wednesday, 5 december, 1990",1990-12-05
21 June 1975,1975-06-21
25 JULY 1982,1982-07-25
"27, Jan 1986",1986-01-27
02/11/83,1983-11-02
16 september 1999,1999-09-16
20 02 76,1976-02-20
April 12 2019,2019-04-12
27 aug 1986,1986-08-27
"28 JUN, 1980",1980-06-28
5 AUG 2016,2016-08-05
17 OCTOBER 2007,2007-10-17
21.06.95,1995-06-21
may 3 1970,1970-05-03
26-Jun-2002,2002-06-26
"NOVEMBER 4, 1980",1980-11-04
16.06.93,1993-06-16
october 19 1976,1976-10-19
14-Jan-2002,2002-01-14
02/06/07,2007-06-02
26 September 2016,2016-09-26
"October 25, 1996",1996-10-25
"21 JULY, 2017",2017-07-21
"JUNE 17, 1984",1984-06-17
21 Feb 2002,2002-02-21
June 28 2015,2015-06-28
"AUGUST 10, 1995",1995-08-10
"16 JULY, 2001",2001-07-16
22 01 18,2018-01-22
july 9 1986,1986-07-09
"9 July, 1976",1976-07-09
"17, MAY 1996",1996-05-17
SEPTEMBER 29 1978,1978-09-29
"August 31, 1991",1991-08-31
1 02 79,1979-02-01
"wednesday, 19 march, 1997",1997-03-19
"5 APRIL, 1992",1992-04-05
"SUNDAY, 9 APRIL, 1989",1989-04-09
1 December 2015,2015-12-01
14/09/19,2019-09-14
"November 23, 1998",1998-11-23
"15 Aug, 2010",2010-08-15
"20, Oct 1996",1996-10-20
07-MAY-2006,2006-05-07
17/11/74,1974-11-17
9 08 93,1993-08-09
25 MARCH 2003,2003-03-25
"2 AUG, 2015",2015-08-02
"27 NOVEMBER, 2009",2009-11-27
october 31 1971,1971-10-31
01/02/85,1985-02-01
30 may 2011,2011-05-30
15 Feb 1982,1982-02-15
01/01/86,1986-01-01
13 FEBRUARY 1995,1995-02-13
"Saturday, 27 August, 1994",1994-08-27
16 Feb 1993,1993-02-16
"Sunday, 15 February, 2004",2004-02-15
09 Feb 1970,1970-02-09
20 july 2011,2011-07-20
"sunday, 10 october, 2010",2010-10-10
"4 FEBRUARY, 1997",1997-02-04
5 04 75,1975-04-05
"friday, 6 december, 2013",2013-12-06
28 august 1985,1985-08-28
25 05 79,1979-05-25
09-Jan-2004,2004-01-09
17 OCTOBER 1982,1982-10-17
"4 jan, 1973",1973-01-04
"MAY 17, 1984",1984-05-17
19.07.90,1990-07-19
18 AUG 1999,1999-08-18
"april 26, 1976",1976-04-26
"9 FEB, 1993",1993-02-09
20.02.96,1996-02-20
5 JULY 2014,2014-07-05
29.03.82,1982-03-29
21 dec 1998,1998-12-21
04 Apr 1980,1980-04-04
"23 May, 1989",1989-05-23
4 March 1991,1991-03-04
"28 APRIL, 1996",1996-04-28
"december 14, 2015",2015-12-14
16 Sep 2002,2002-09-16
May 15 1972,1972-05-15
"06, oct 1987",1987-10-06
13 09 98,1998-09-13
20 03 82,1982-03-20
16 FEB 1981,1981-02-16
5 February 1997,1997-02-05
"June 7, 2016",2016-06-07
"16 Mar, 2005",2005-03-16
MARCH 30 1977,1977-03-30
21.08.01,2001-08-21
august 17 1975,1975-08-17
"26 JUL, 1993",1993-07-26
"8 Sep, 2016",2016-09-08
"10 NOVEMBER, 2019",2019-11-10
25 NOV 1976,1976-11-25
19 Aug 2014,2014-08-19
11/07/97,1997-07-11
31 oct 1970,1970-10-31
12 December 1980,1980-12-12
17 sep 1991,1991-09-17
5 OCTOBER 1978,1978-10-05
8 feb 2009,2009-02-08
01-jul-2004,2004-07-01
FEBRUARY 18 1996,1996-02-18
SEPTEMBER 14 2016,2016-09-14
10 12 00,2000-12-10
16/10/70,1970-10-16
January 31 2003,2003-01-31
29 06 14,2014-06-29
"10, AUG 2015",2015-08-10
3 may 1997,1997-05-03
October 1 1998,1998-10-01
16 SEPTEMBER 1973,1973-09-16
13 August 1990,1990-08-13
"Wednesday, 2 December, 1998",1998-12-02
8 August 1987,1987-08-08
25 February 2013,2013-02-25
"22 November, 1977",1977-11-22
29 01 11,2011-01-29
22 August 2000,2000-08-22
1 march 2004,2004-03-01
16.05.95,1995-05-16
"MARCH 24, 2002",2002-03-24
15 jun 2018,2018-06-15
20/10/92,1992-10-20
"May 30, 2006",2006-05-30
30 OCT 1994,1994-10-30
07/08/77,1977-08-07
04-mar-1982,1982-03-04
10 November 1998,1998-11-10
"March 8, 2006",2006-03-08
"05, FEB 1996",1996-02-05
"December 1, 2015",2015-12-01
12-Jun-1975,1975-06-12
"26, mar 1980",1980-03-26
"June 22, 1970",1970-06-22
10-DEC-1992,1992-12-10
"24 February, 2018",2018-02-24
28 02 10,2010-02-28
"19 july, 1987",1987-07-19
13 June 1983,1983-06-13
JANUARY 14 2005,2005-01-14
26 OCT 2011,2011-10-26
08-Jul-2019,2019-07-08
17 DECEMBER 2000,2000-12-17
"6 aug, 1999",1999-08-06
21 APR 1973,1973-04-21
"17 august, 2001",2001-08-17
"4 march, 1989",1989-03-04
17 09 72,1972-09-17
10 Apr 1978,1978-04-10
27 APRIL 2003,2003-04-27
27 Apr 2001,2001-04-27
"25 December, 1994",1994-12-25
29 may 1973,1973-05-29
14 October 2010,2010-10-14
16 September 2016,2016-09-16
17 February 1995,1995-02-17
4 MARCH 1987,1987-03-04
20/12/98,1998-12-20
18 DEC 1992,1992-12-18
8 DECEMBER 2015,2015-12-08
25 February 1990,1990-02-25
08/08/71,1971-08-08
"08, dec 2006",2006-12-08
"9 Mar, 1988",1988-03-09
01.03.82,1982-03-01
"December 15, 1989",1989-12-15
15 April 1994,1994-04-15
"MAY 20, 1998",1998-05-20
12 03 71,1971-03-12
"27, May 2000",2000-05-27
3 FEBRUARY 1992,1992-02-03
04-apr-1990,1990-04-04
12/04/13,2013-04-12
04-Jun-1972,1972-06-04
18.07.10,2010-07-18
"7 august, 1977",1977-08-07
24 apr 1994,1994-04-24
22 oct 2019,2019-10-22
29 jun 1972,1972-06-29
"February 25, 2006",2006-02-25
"TUESDAY, 17 DECEMBER, 1996",1996-12-17
2 Dec 1986,1986-12-02
4 December 1981,1981-12-04
20 september 1975,1975-09-20
"29 may, 2006",2006-05-29
"JUNE 8, 1976",1976-06-08
"july 31, 1978",1978-07-31
17/06/19,2019-06-17
5 november 1979,1979-11-05
26 Jan 2013,2013-01-26
31/07/03,2003-07-31
04.05.99,1999-05-04
SEPTEMBER 10 1988,1988-09-10
3 07 93,1993-07-03
"March 3, 2001",2001-03-03
19-Nov-2016,2016-11-19
02 Jan 2012,2012-01-02
12.08.86,1986-08-12
"11 nov, 2019",2019-11-11
18-AUG-2005,2005-08-18
22-sep-2008,2008-09-22
13.03.01,2001-03-13
07-Oct-1972,1972-10-07
18/03/75,1975-03-18
23 March 1992,1992-03-23
"MONDAY, 15 MAY, 1995",1995-05-15
09.08.72,1972-08-09
December 27 1979,1979-12-27
"20 June, 2011",2011-06-20
4 april 2019,2019-04-04
"27, may 2013",2013-05-27
18 11 76,1976-11-18
28 DECEMBER 1995,1995-12-28
"19 Nov, 2004",2004-11-19
13 May 2019,2019-05-13
MAY 12 1975,1975-05-12
26 DECEMBER 1992,1992-12-26
01.05.13,2013-05-01
"20 july, 1990",1990-07-20
3 OCTOBER 1998,1998-10-03
april 9 1997,1997-04-09
11 Jul 1971,1971-07-11
8 July 1982,1982-07-08
"THURSDAY, 25 JUNE, 1987",1987-06-25
"February 8, 2019",2019-02-08
"06, JUN 2014",2014-06-06
25 may 1975,1975-05-25
"1 july, 1999",1999-07-01
3 december 1977,1977-12-03
"SUNDAY, 16 JANUARY, 1983",1983-01-16
"november 6, 2008",2008-11-06
"October 5, 1987",1987-10-05
"MONDAY, 20 AUGUST, 1990",1990-08-20
22 November 2011,2011-11-22
24 dec 2004,2004-12-24
09-Sep-2006,2006-09-09
"03, aug 1986",1986-08-03
30 March 2017,2017-03-30
April 28 1973,1973-04-28
"June 20, 1995",1995-06-20
6 JANUARY 2009,2009-01-06
"8 MARCH, 2002",2002-03-08
24 August 1984,1984-08-24
26.09.99,1999-09-26
12 sep 1988,1988-09-12
16-Nov-2016,2016-11-16
21 AUGUST 1982,1982-08-21
03-Nov-1988,1988-11-03
"wednesday, 18 february, 2004",2004-02-18
10 september 2015,2015-09-10
10 FEBRUARY 1973,1973-02-10
"february 22, 2011",2011-02-22
17-Feb-1997,1997-02-17
"monday, 3 may, 1982",1982-05-03
"Thursday, 25 February, 2016",2016-02-25
MAY 22 1989,1989-05-22
22 JUL 1988,1988-07-22
"6 MAY, 1970",1970-05-06
"16 September, 1997",1997-09-16
5 02 84,1984-02-05
11.04.71,1971-04-11
"13, Mar 1998",1998-03-13
22 September 2014,2014-09-22
31 10 78,1978-10-31
12 September 1988,1988-09-12
04 Mar 1988,1988-03-04
"THURSDAY, 21 JUNE, 2001",2001-06-21
8 October 2010,2010-10-08
15-mar-2013,2013-03-15
"26, aug 1991",1991-08-26
11 August 1976,1976-08-11
"23, JAN 1985",1985-01-23
20 APRIL 1985,1985-04-20
26/03/71,1971-03-26
1 Apr 2018,2018-04-01
03.02.92,1992-02-03
16/01/85,1985-01-16
03-MAY-1974,1974-05-03
10 08 11,2011-08-10
3 August 1989,1989-08-03
21/07/19,2019-07-21
15.06.18,2018-06-15
19 june 2011,2011-06-19
7 MAY 2001,2001-05-07
03 Jan 2010,2010-01-03
20 Aug 1998,1998-08-20
13 MARCH 2013,2013-03-13
4 07 10,2010-07-04
16 may 1992,1992-05-16
6 november 2006,2006-11-06
"June 22, 1996",1996-06-22
14 May 2002,2002-05-14
"13 DECEMBER, 2007",2007-12-13
9 11 70,1970-11-09
"4 may, 1993",1993-05-04
6 MARCH 1993,1993-03-06
02/10/91,1991-10-02
"27, jul 1993",1993-07-27
29 MARCH 2000,2000-03-29
"30 apr, 1980",1980-04-30
JUNE 8 2001,2001-06-08
"16 DECEMBER, 2003",2003-12-16
02/05/84,1984-05-02
21 MARCH 2006,2006-03-21
25/06/17,2017-06-25
27 07 81,1981-07-27
19.10.15,2015-10-19
"18 july, 1996",1996-07-18
"27, May 1987",1987-05-27
3 JUNE 1997,1997-06-03
12 mar 1972,1972-03-12
"17 DECEMBER, 2014",2014-12-17
17-nov-2008,2008-11-17
"08, may 1975",1975-05-08
19-DEC-2012,2012-12-19
9 February 2003,2003-02-09
13.03.08,2008-03-13
1 july 1993,1993-07-01
28 august 1975,1975-08-28
15.02.84,1984-02-15
15/01/06,2006-01-15
15/02/95,1995-02-15
"9 SEPTEMBER, 1990",1990-09-09
10 november 1989,1989-11-10
17 jun 1991,1991-06-17
22 SEP 2000,2000-09-22
"November 25, 2015",2015-11-25
21.10.01,2001-10-21
5 Jan 1972,1972-01-05
August 10 1980,1980-08-10
10 july 2012,2012-07-10
21/10/09,2009-10-21
7 May 1981,1981-05-07
25 06 12,2012-06-25
05 DEC 1993,1993-12-05
10 JUNE 2008,2008-06-10
"Friday, 14 May, 1999",1999-05-14
08-Apr-1998,1998-04-08
5 August 1971,1971-08-05
27 APR 1989,1989-04-27
"TUESDAY, 13 NOVEMBER, 2007",2007-11-13
"25 may, 2003",2003-05-25
21 December 1985,1985-12-21
16 July 1995,1995-07-16
1 August 2006,2006-08-01
18-dec-1978,1978-12-18
02 Oct 1995,1995-10-02
26 apr 2011,2011-04-26
28.05.78,1978-05-28
"AUGUST 7, 1976",1976-08-07
06.12.96,1996-12-06
09-NOV-1984,1984-11-09
"19 MAY, 1984",1984-05-19
12/07/77,1977-07-12
"2 NOV, 2008",2008-11-02
9 09 89,1989-09-09
26.02.82,1982-02-26
OCTOBER 29 1980,1980-10-29
"FRIDAY, 18 APRIL, 1997",1997-04-18
"FRIDAY, 8 JUNE, 2007",2007-06-08
19-Oct-1997,1997-10-19
"december 15, 1993",1993-12-15
26 october 1984,1984-10-26
"16 June, 1998",1998-06-16
12 OCTOBER 2010,2010-10-12
23 Dec 1988,1988-12-23
"26, SEP 1991",1991-09-26
18 Sep 1994,1994-09-18
NOVEMBER 21 2012,2012-11-21
10 march 1977,1977-03-10
15 mar 2015,2015-03-15
27 september 2016,2016-09-27
"31, JAN 2013",2013-01-31
18.04.13,2013-04-18
17 august 1991,1991-08-17
"7 MAR, 2004",2004-03-07
14 06 06,2006-06-14
"March 28, 2006",2006-03-28
8 SEPTEMBER 1996,1996-09-08
26 APRIL 1985,1985-04-26
"28 jun, 1997",1997-06-28
September 4 2003,2003-09-04
"July 27, 2001",2001-07-27
"june 25, 1989",1989-06-25
"august 2, 2000",2000-08-02
06 Sep 1980,1980-09-06
"01, FEB 1982",1982-02-01
23 MARCH 1997,1997-03-23
"AUGUST 17, 1989",1989-08-17
"24 March, 1970",1970-03-24
1 April 2006,2006-04-01
september 24 1992,1992-09-24
"30 July, 2001",2001-07-30
27 august 2014,2014-08-27
21 September 1981,1981-09-21
02/07/16,2016-07-02
09.09.76,1976-09-09
02 Feb 1996,1996-02-02
24 06 09,2009-06-24
"11 jun, 2014",2014-06-11
14 06 98,1998-06-14
"19 June, 1998",1998-06-19
"02, Dec 1997",1997-12-02
8 NOV 1982,1982-11-08
april 23 2013,2013-04-23
"23 DEC, 1971",1971-12-23
12 february 2012,2012-02-12
"04, Apr 1985",1985-04-04
"June 7, 1979",1979-06-07
29 JUNE 2011,2011-06-29
09-Mar-2012,2012-03-09
3 April 2004,2004-04-03
24-jun-1975,1975-06-24
20 October 2010,2010-10-20
29 10 08,2008-10-29
"28, Oct 2019",2019-10-28
26.10.97,1997-10-26
22 JUL 1971,1971-07-22
13 feb 1992,1992-02-13
1 07 11,2011-07-01
4 JANUARY 1987,1987-01-04
"30 APRIL, 1981",1981-04-30
28 09 08,2008-09-28
25 Jul 2012,2012-07-25
11 february 2002,2002-02-11
"July 27, 2016",2016-07-27
march 10 1976,1976-03-10
14 mar 1995,1995-03-14
19 JULY 1971,1971-07-19
3 dec 2010,2010-12-03
7 July 2014,2014-07-07
30-Jun-1996,1996-06-30
July 27 2007,2007-07-27
18 OCT 2004,2004-10-18
"19, feb 1983",1983-02-19
"25 dec, 1980",1980-12-25
"Saturday, 24 February, 2001",2001-02-24
12.02.95,1995-02-12
"16, Mar 2019",2019-03-16
15 APRIL 1986,1986-04-15
03/12/81,1981-12-03
17 feb 2002,2002-02-17
"July 4, 2018",2018-07-04
06-AUG-1983,1983-08-06
"18, dec 1991",1991-12-18
11 01 79,1979-01-11
9 December 1989,1989-12-09
30 May 1974,1974-05-30
"7 February, 1972",1972-02-07
FEBRUARY 2 1984,1984-02-02
22 apr 2009,2009-04-22
"20 MAY, 2001",2001-05-20
01 apr 2001,2001-04-01
"04, Sep 1986",1986-09-04
10 JUL 2016,2016-07-10
19-Jan-2011,2011-01-19
11 mar 2000,2000-03-11
JUNE 18 1986,1986-06-18
"Thursday, 14 January, 1982",1982-01-14
"26 MAY, 2001",2001-05-26
15-jan-2004,2004-01-15
"august 24, 2013",2013-08-24
"25 jul, 1977",1977-07-25
7 February 2011,2011-02-07
17 Jul 1992,1992-07-17
02-nov-1980,1980-11-02
31 August 1986,1986-08-31
15 JUN 2001,2001-06-15
19.02.19,2019-02-19
2 OCTOBER 1974,1974-10-02
"21, jun 1970",1970-06-21
14.03.72,1972-03-14
30/05/16,2016-05-30
"23 jan, 2016",2016-01-23
26.08.97,1997-08-26
15 05 05,2005-05-15
"31 dec, 2001",2001-12-31
22/03/96,1996-03-22
15 OCTOBER 1974,1974-10-15
20 MAY 1998,1998-05-20
"12, Sep 1987",1987-09-12
21-SEP-2018,2018-09-21
26 july 2006,2006-07-26
27 MAR 1978,1978-03-27
17 september 2018,2018-09-17
April 22 2011,2011-04-22
13 January 2014,2014-01-13
8 MAY 2006,2006-05-08
22.08.18,2018-08-22
13 august 1971,1971-08-13
"4 November, 1999",1999-11-04
"september 20, 2002",2002-09-20
29 05 19,2019-05-29
"25 Jan, 1974",1974-01-25
"DECEMBER 8, 1989",1989-12-08
"10 February, 1997",1997-02-10
07-may-2019,2019-05-07
18 sep 1972,1972-09-18
23 sep 1994,1994-09-23
"FRIDAY, 7 MARCH, 1997",1997-03-07
07 OCT 2018,2018-10-07
23 10 04,2004-10-23
27 Oct 2012,2012-10-27
17/03/14,2014-03-17
"12 DECEMBER, 1999",1999-12-12
"MARCH 2, 1999",1999-03-02
"June 11, 1978",1978-06-11
19-Jan-1977,1977-01-19
"08, dec 1979",1979-12-08
"12 nov, 1987",1987-11-12
16 June 2009,2009-06-16
10-AUG-1977,1977-08-10
"18, FEB 2019",2019-02-18
1 Jul 1981,1981-07-01
December 9 1994,1994-12-09
"05, Feb 1998",1998-02-05
5 September 2014,2014-09-05
15 02 93,1993-02-15
30 Aug 1979,1979-08-30
"17, jul 1986",1986-07-17
"3 NOVEMBER, 2002",2002-11-03
"18 APRIL, 1984",1984-04-18
1 01 88,1988-01-01
11 Aug 1976,1976-08-11
"16 jun, 1992",1992-06-16
9 september 2013,2013-09-09
MARCH 17 2017,2017-03-17
"16, jan 1975",1975-01-16
"8 mar, 2001",2001-03-08
3 April 2018,2018-04-03
15 Jun 2003,2003-06-15
27 08 86,1986-08-27
11 09 87,1987-09-11
"wednesday, 21 april, 1993",1993-04-21
"4 February, 1990",1990-02-04
25 11 16,2016-11-25
05-apr-2000,2000-04-05
"July 2, 1992",1992-07-02
august 25 2000,2000-08-25
9 august 2017,2017-08-09
"July 21, 1987",1987-07-21
September 1 2008,2008-09-01
"25 SEP, 1988",1988-09-25
14 JUNE 2010,2010-06-14
7 JUN 1972,1972-06-07
13 JULY 1979,1979-07-13
28 JANUARY 1980,1980-01-28
"4 Jul, 2005",2005-07-04
17/08/89,1989-08-17
07-OCT-1971,1971-10-07
15 january 1985,1985-01-15
"28 MAR, 1995",1995-03-28
"May 7, 2008",2008-05-07
SEPTEMBER 7 1994,1994-09-07
"29, Jul 2018",2018-07-29
"THURSDAY, 26 OCTOBER, 1989",1989-10-26
"NOVEMBER 14, 1990",1990-11-14
18 SEPTEMBER 2018,2018-09-18
9 October 1980,1980-10-09
17 august 2008,2008-08-17
"19 feb, 2013",2013-02-19
27 sep 1990,1990-09-27
06-MAY-2002,2002-05-06
11 July 2018,2018-07-11
7 12 99,1999-12-07
26 oct 2015,2015-10-26
25 jan 1990,1990-01-25
05.07.80,1980-07-05
"20 APR, 2017",2017-04-20
"01, Oct 1978",1978-10-01
21 december 1979,1979-12-21
"MAY 4, 2011",2011-05-04
"22 november, 1989",1989-11-22
24 february 1996,1996-02-24
"6 July, 1987",1987-07-06
"may 1, 2013",2013-05-01
"5 jul, 1985",1985-07-05
"NOVEMBER 28, 1971",1971-11-28
27 may 1984,1984-05-27
9 09 09,2009-09-09
14 aug 1990,1990-08-14
5 february 1980,1980-02-05
4 10 09,2009-10-04
october 27 1970,1970-10-27
27 AUG 1987,1987-08-27
"thursday, 13 october, 1994",1994-10-13
28 JANUARY 2019,2019-01-28
"11 Aug, 2004",2004-08-11
3 MAR 2005,2005-03-03
"14 Aug, 1997",1997-08-14
17 Jun 2002,2002-06-17
February 1 2012,2012-02-01
6 08 81,1981-08-06
4 Jun 1993,1993-06-04
25 10 13,2013-10-25
10 August 1980,1980-08-10
15 DEC 2009,2009-12-15
"6 February, 2004",2004-02-06
22 may 1991,1991-05-22
"12, Aug 2005",2005-08-12
23/06/95,1995-06-23
"21 Sep, 1995",1995-09-21
8 January 2003,2003-01-08
14/02/14,2014-02-14
"5 JUL, 1981",1981-07-05
"Wednesday, 28 September, 2005",2005-09-28
21-OCT-2002,2002-10-21
08-dec-1981,1981-12-08
8 december 2002,2002-12-08
7 11 95,1995-11-07
December 20 1970,1970-12-20
"5 Jul, 2015",2015-07-05
29 may 1974,1974-05-29
"19, Apr 1993",1993-04-19
"20, Apr 1985",1985-04-20
"18 jan, 1991",1991-01-18
18 January 1984,1984-01-18
"7 april, 1985",1985-04-07
19 March 1980,1980-03-19
09 DEC 1988,1988-12-09
02-Jun-2011,2011-06-02
"05, AUG 2019",2019-08-05
20 02 78,1978-02-20
"26 Mar, 2014",2014-03-26
28 05 83,1983-05-28
5 April 1994,1994-04-05
DECEMBER 11 2003,2003-12-11
"4 apr, 2001",2001-04-04
30 SEPTEMBER 2008,2008-09-30
17 June 2013,2013-06-17
31/10/70,1970-10-31
01/09/05,2005-09-01
17 july 1985,1985-07-17
"13 october, 1983",1983-10-13
28 SEP 1994,1994-09-28
"SUNDAY, 15 MARCH, 2015",2015-03-15
MARCH 27 1972,1972-03-27
"february 12, 1997",1997-02-12
august 17 2012,2012-08-17
"22, Sep 1976",1976-09-22
04-JUN-1992,1992-06-04
"Monday, 12 July, 2004",2004-07-12
"29, JUL 1974",1974-07-29
22.06.88,1988-06-22
26 August 2007,2007-08-26
23 05 06,2006-05-23
"05, AUG 2006",2006-08-05
29 may 1975,1975-05-29
"OCTOBER 23, 1973",1973-10-23
24 MAY 2000,2000-05-24
25 july 2008,2008-07-25
"2 Aug, 2005",2005-08-02
16 november 1986,1986-11-16
"26 august, 1986",1986-08-26
"FRIDAY, 5 JUNE, 1987",1987-06-05
7 06 82,1982-06-07
07.12.16,2016-12-07
15 04 14,2014-04-15
september 5 1986,1986-09-05
july 16 1985,1985-07-16
"december 6, 2016",2016-12-06
"26 october, 2018",2018-10-26
13 JAN 2001,2001-01-13
"28 january, 1982",1982-01-28
"SEPTEMBER 26, 1972",1972-09-26
15 june 2011,2011-06-15
"MONDAY, 1 FEBRUARY, 1988",1988-02-01
JULY 25 2007,2007-07-25
18 NOVEMBER 1988,1988-11-18
20 MARCH 1976,1976-03-20
06 Dec 1982,1982-12-06
27-NOV-2019,2019-11-27
2 05 74,1974-05-02
"monday, 8 january, 1979",1979-01-08
24-JUL-2005,2005-07-24
9 08 90,1990-08-09
21 February 1974,1974-02-21
FEBRUARY 20 1984,1984-02-20
27-JUN-1985,1985-06-27
"08, AUG 1986",1986-08-08
november 9 2009,2009-11-09
"July 22, 2009",2009-07-22
June 24 2002,2002-06-24
05 Aug 2001,2001-08-05
"8 Sep, 1976",1976-09-08
16 07 06,2006-07-16
23 jun 1973,1973-06-23
13 september 1991,1991-09-13
19 February 2013,2013-02-19
21 12 74,1974-12-21
15 MAY 1983,1983-05-15
20.07.02,2002-07-20
03-DEC-1977,1977-12-03
January 27 2000,2000-01-27
04-Sep-1975,1975-09-04
24 May 2002,2002-05-24
"WEDNESDAY, 8 JUNE, 1983",1983-06-08
18 10 76,1976-10-18
28 November 2006,2006-11-28
"tuesday, 9 february, 2010",2010-02-09
18 August 1984,1984-08-18
"18 SEP, 2010",2010-09-18
"27 FEBRUARY, 2003",2003-02-27
May 31 1990,1990-05-31
"28 SEPTEMBER, 2008",2008-09-28
"august 27, 1970",1970-08-27
02-aug-2009,2009-08-02
31 Mar 1999,1999-03-31
3 august 1977,1977-08-03
30-DEC-2018,2018-12-30
14 02 00,2000-02-14
"tuesday, 24 september, 2013",2013-09-24
4 APRIL 1983,1983-04-04
29/01/10,2010-01-29
17-MAR-2013,2013-03-17
"24 oct, 2011",2011-10-24
"18 January, 2001",2001-01-18
13.01.70,1970-01-13
18/02/87,1987-02-18
16/09/97,1997-09-16
03.12.10,2010-12-03
04.06.88,1988-06-04
"10 JUL, 2003",2003-07-10
12/12/12,2012-12-12
05 jan 1982,1982-01-05
13 may 1992,1992-05-13
"9 July, 2004",2004-07-09
November 20 2002,2002-11-20
28 Dec 2004,2004-12-28
23 april 1989,1989-04-23
29/11/13,2013-11-29
23 may 1990,1990-05-23
24 DECEMBER 1987,1987-12-24
20 03 06,2006-03-20
12 DECEMBER 1986,1986-12-12
"20 Mar, 1993",1993-03-20
25/09/88,1988-09-25
"16 February, 2016",2016-02-16
"12 march, 2008",2008-03-12
26 03 04,2004-03-26
06-jan-1991,1991-01-06
"august 5, 2012",2012-08-05
12/12/99,1999-12-12
02.08.77,1977-08-02
26 May 1982,1982-05-26
7 03 03,2003-03-07
june 11 1970,1970-06-11
21 Sep 1991,1991-09-21
"3 Sep, 2004",2004-09-03
07-JAN-2002,2002-01-07
27 Sep 2003,2003-09-27
6 February 1981,1981-02-06
"02, MAR 1982",1982-03-02
18 JUN 1974,1974-06-18
may 26 1999,1999-05-26
"18, oct 2015",2015-10-18
24 09 90,1990-09-24
"tuesday, 8 june, 1976",1976-06-08
28 february 2000,2000-02-28
"April 21, 1993",1993-04-21
29 May 2013,2013-05-29
30 09 16,2016-09-30
26-aug-2006,2006-08-26
6 JUNE 1982,1982-06-06
"5 MARCH, 1983",1983-03-05
"thursday, 26 may, 1977",1977-05-26
"10 october, 1985",1985-10-10
"05, jul 1984",1984-07-05
"27 nov, 1990",1990-11-27
"23 feb, 2004",2004-02-23
13 OCTOBER 1990,1990-10-13
12 October 1991,1991-10-12
04-Feb-2006,2006-02-04
10 02 02,2002-02-10
2 January 1977,1977-01-02
August 6 2016,2016-08-06
3 june 1990,1990-06-03
june 24 2011,2011-06-24
23 APRIL 1984,1984-04-23
09-Nov-2008,2008-11-09
"21, SEP 2015",2015-09-21
"9 july, 1980",1980-07-09
13 January 1992,1992-01-13
"23 August, 1980",1980-08-23
22 JANUARY 1983,1983-01-22
"WEDNESDAY, 18 DECEMBER, 1996",1996-12-18
"9 September, 1981",1981-09-09
September 30 1980,1980-09-30
"saturday, 9 july, 2011",2011-07-09
02/02/15,2015-02-02
10 september 1980,1980-09-10
"SATURDAY, 29 FEBRUARY, 1992",1992-02-29
"february 22, 2005",2005-02-22
"29 Mar, 2002",2002-03-29
21 june 2014,2014-06-21
04 Jul 2010,2010-07-04
may 16 1998,1998-05-16
09-Jun-2019,2019-06-09
01.05.88,1988-05-01
25 july 1985,1985-07-25
21 NOV 1987,1987-11-21
13.02.02,2002-02-13
30 august 1990,1990-08-30
"monday, 27 march, 1995",1995-03-27
"13, nov 1979",1979-11-13
3 NOVEMBER 1990,1990-11-03
"16, SEP 1992",1992-09-16
15.06.19,2019-06-15
1 FEBRUARY 1994,1994-02-01
17-JUN-1991,1991-06-17
08.08.00,2000-08-08
17-dec-1990,1990-12-17
10 december 1998,1998-12-10
"THURSDAY, 1 MAY, 2008",2008-05-01
12 OCTOBER 1996,1996-10-12
"21 May, 1998",1998-05-21
21.05.70,1970-05-21
01.07.97,1997-07-01
06-Oct-1973,1973-10-06
26 oct 1997,1997-10-26
24/01/94,1994-01-24
12-DEC-2013,2013-12-12
10 Jul 1979,1979-07-10
february 3 2001,2001-02-03
"MONDAY, 29 AUGUST, 1988",1988-08-29
"30 apr, 1971",1971-04-30
"6 DECEMBER, 2017",2017-12-06
06-OCT-1983,1983-10-06
march 13 1984,1984-03-13
"20 jan, 2015",2015-01-20
